Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Shane Baz ","BAL","SP",186.92999267578125,158.884,1.0452907306587993,-1.3993415316800395,-5.472054778481515,-4.758849791581235,0.9039976237501374,-9.680957747333855,8.602693719932358,-0.07826402740149518,"Shane Baz","22264",669358
"José A. Ferrer ","SEA","RP",999,70,-4.3197913402752395,-0.5205964409650933,2.3769628727967023,0.36560300936407436,-4.976371855951879,-7.074193755031435,5.923586940896976,-0.15060681413445987,"Jose A. Ferrer","24017",678606
"Taj Bradley ","MIN","SP",492.4599914550781,145.429,0.07053557786155058,-1.3993415316800395,-4.473266972019436,-3.942630877958403,-0.019310893095989635,-9.764014696892318,8.602693719932358,-0.16132097695996017,"Taj Bradley","22543",671737
"Tyler Mahle ","SFG","SP",322.7200012207031,147.981,0.07631406595100002,-1.3993415316800395,-4.004891046915319,-3.4224105996328196,-1.0740482321002054,-9.824377344377385,8.602693719932358,-0.22168362444502643,"Tyler Mahle","16358",641816
"Robert Suarez ","ATL","RP",214.39999389648438,67,-4.540392146342262,0.8922663303012186,0.711849920791094,0.3021705928829419,-4.594078865243949,-7.228184167610956,5.923586940896976,-0.3045972267139807,"Robert Suarez","30115",663158
"Kenley Jansen ","DET","RP",133.02000427246094,60,-5.178136199289247,4.750238202816741,-1.2514847294457951,-0.42603127763870247,-5.3000973404381835,-7.405511343995187,5.923586940896976,-0.4819244030982117,"Kenley Jansen","3096",445276
"Chris Bassitt ","BAL","SP",359.3599853515625,179.374,1.974390678669906,-1.3993415316800395,-6.233461616356788,-5.756853368534767,1.3211535773483238,-10.094112260553366,8.602693719932358,-0.4914185406210074,"Chris Bassitt","12304",605135
"Will Vest ","DET","RP",485.7300109863281,68,-4.520595833836039,-0.08163283823238521,1.7354812333014475,0.21502503142431828,-4.839818617832245,-7.491541025174903,5.923586940896976,-0.5679540842779274,"Will Vest","19769",676684
"Logan Henderson ","MIL","SP",413.3999938964844,98.0805,-2.7076715256514623,-1.3993415316800395,-2.6535340804123986,-0.3856019730797514,-3.038252029954491,-10.184401140778142,8.602693719932358,-0.5817074208457846,"Logan Henderson","31475",701656
"Braxton Ashcraft ","PIT","SP",239.36000061035156,145.481,0.013609746861235651,-1.3993415316800395,-3.18314445154984,-4.420634932804918,-1.2530199932821497,-10.24253116245571,8.602693719932358,-0.6398374425233535,"Braxton Ashcraft","23793",677952
"Parker Messick ","CLE","SP",294.17999267578125,138.391,-0.4276867130529227,-1.3993415316800395,-3.064491369847983,-4.077608140876781,-1.2834501107433185,-10.252577866201044,8.602693719932358,-0.649884146268686,"Parker Messick","31986",800048
"Seranthony Domínguez ","CHW","RP",194.19000244140625,63,-5.03274223052741,3.9838239502396213,-0.4810395973689813,-1.4333006781662296,-4.732027412824963,-7.695285968647962,5.923586940896976,-0.7716990277509872,"Seranthony Dominguez","19249",622554
"Brady Singer ","CIN","SP",388.25,178.185,1.4877240089660444,-1.3993415316800395,-6.890110235178226,-5.199894285834367,1.594366527056665,-10.407255516669924,8.602693719932358,-0.8045617967375658,"Brady Singer","25377",663903
"Garrett Whitlock ","BOS","RP",624.97998046875,70,-4.432128147730612,-0.511053796343333,0.9063979224520312,0.6246760527609589,-4.326780770250893,-7.738888739111848,5.923586940896976,-0.8153017982148729,"Garrett Whitlock","20191",676477
"Connelly Early ","BOS","SP",266.4800109863281,76.6379,-3.540726353238189,-1.3993415316800395,0.18532471751015378,-1.3629299622240343,-4.345375094083257,-10.463048223715367,8.602693719932358,-0.8603545037830085,"Connelly Early","33666",813349
"Dennis Santana ","PIT","RP",150.50999450683594,68,-4.815361958251369,5.426405559063601,-1.3038441571086157,-1.9882576944876016,-5.234970815013381,-7.916029065797366,5.923586940896976,-0.9924421249003905,"Dennis Santana","17878",642701
"Brad Lord ","WSN","SP/RP",999,92.3592,-3.4941244772752853,0.17411107770104914,-1.0551271597329537,-2.040214920874813,-4.243551980525798,-10.6589074607078,8.602693719932358,-1.0562137407754415,"Brad Lord","31972",695418
"Louis Varland ","TOR","RP",999,67,-4.51860674039021,-0.8368683506667295,1.23032139451786,0.926983959770368,-4.897774662131476,-8.095944398900187,5.923586940896976,-1.1723574580032112,"Louis Varland","27691",686973
"Fernando Cruz ","NYY","RP",999,61,-4.77851607978543,-1.1010644300580799,1.3911108380942654,0.44375102783169557,-4.094485067690927,-8.139203711608475,5.923586940896976,-1.2156167707115002,"Fernando Cruz","7048",518585
"Mitch Keller ","PIT","SP",518.6300048828125,179.816,1.431839696922605,-1.3993415316800395,-6.764236470820495,-4.971180590123246,0.8706308666086212,-10.832288029092554,8.602693719932358,-1.2295943091601953,"Mitch Keller","17594",656605
"Ryne Nelson ","ARI","SP",251.42999267578125,163.823,1.2441061307737697,-1.3993415316800395,-5.852308142485827,-4.513200982727753,-0.404733696778157,-10.925478222898006,8.602693719932358,-1.3227845029656478,"Ryne Nelson","26253",669194
"Dustin May ","STL","SP",414.6700134277344,161.221,0.4307529937411993,-1.3993415316800395,-4.889529074832769,-5.541904480788044,0.37917062805976676,-11.020851465499884,8.602693719932358,-1.4181577455675263,"Dustin May","19716",669160
"Trevor Rogers ","BAL","SP",146.07000732421875,158.822,1.1563014758169536,-1.3993415316800395,-4.643840950485723,-5.670581084613033,-0.4801868811617788,-11.037648972123622,8.602693719932358,-1.434955252191263,"Trevor Rogers","22286",669432
"Adrian Morejon ","SDP","RP",735.8499755859375,68,-4.5191751495867525,-0.5178699617868202,1.3257774401594002,0.07534767209402986,-4.80499570924702,-8.440915708367163,5.923586940896976,-1.5173287674701879,"Adrian Morejon","20039",670970
"Chris Martin ","TEX","RP",638.3599853515625,55,-5.190165607744335,0.6967777147150849,0.8037024478995833,0.9847811140260264,-5.74447982761973,-8.449384158723369,5.923586940896976,-1.5257972178263937,"Chris Martin","11847",455119
"Gabe Speier ","SEA","RP",999,58,-4.957156453757863,-1.3993415316800395,1.616252410451314,1.338142348758334,-5.050536204343193,-8.452639430571448,5.923586940896976,-1.529052489674473,"Gabe Speier","17170",642100
"José Alvarado ","PHI","RP",746.0700073242188,64,-4.643541365497214,-0.5432262246451992,1.6096897826217293,-0.3396932172240087,-4.547812593815934,-8.464583618560628,5.923586940896976,-1.5409966776636526,"Jose Alvarado","17780",621237
"Ben Joyce ","LAA","RP",738.6500244140625,48,-5.621421752649234,2.579413439937812,0.7542537545458828,-0.6409599874321029,-5.572286370285602,-8.501000915883246,5.923586940896976,-1.5774139749862695,"Ben Joyce","31461",690829
"Kumar Rocker ","TEX","SP",720.72998046875,137.846,-0.29356427381745004,-1.3993415316800395,-4.242053467402611,-3.873201603384609,-1.4197904019248058,-11.227951278209517,8.602693719932358,-1.6252575582771578,"Kumar Rocker","31843",677958
"Edwin Uceta ","TBR","RP",572.6900024414062,56,-5.275791699523141,1.2398929130639733,0.21450950473244865,0.3980362256938757,-5.148824398727417,-8.57217745476026,5.923586940896976,-1.6485905138632848,"Edwin Uceta","20539",670955
"Grant Holmes ","ATL","SP",369.45001220703125,147.187,0.41029387591441485,-1.3993415316800395,-4.736383528147823,-5.68363891356451,0.03929717444718638,-11.369772923030771,8.602693719932358,-1.7670792030984135,"Grant Holmes","16944",656550
"J.T. Ginn ","ATH","SP",748.3499755859375,86.4178,-3.108617481624451,-1.3993415316800395,-0.9630736551046747,-1.8353662518217613,-4.114548218379986,-11.420947138610915,8.602693719932358,-1.8182534186785557,"J.T. Ginn","27889",669372
"José Berríos ","TOR","SP",715.6500244140625,119.073,-1.6290097264266323,-1.3993415316800395,-3.6155735712955375,-2.3566959316362954,-2.448736824620335,-11.44935758565884,8.602693719932358,-1.8466638657264816,"Jose Berrios","14168",621244
"Roki Sasaki ","LAD","SP",289.7200012207031,119.392,-0.8742874221559583,-1.3993415316800395,-3.4482691038030726,-3.898463551072416,-1.902717552452209,-11.523079161163697,8.602693719932358,-1.9203854412313381,"Roki Sasaki","35323",808963
"Patrick Sandoval ","BOS","SP",999,85.726,-3.1887498544821993,-1.3993415316800395,-0.4698022831522191,-2.5089710122464046,-3.9867004538983983,-11.55356513545926,8.602693719932358,-1.9508714155269042,"Patrick Sandoval","19447",663776
"Kyle Harrison ","MIL","SP",446.55999755859375,111.274,-1.9229231241331255,-1.3993415316800395,-3.326971861992663,-2.9498138095501307,-1.9908507129694302,-11.589901040325387,8.602693719932358,-1.9872073203930292,"Kyle Harrison","27758",690986
"Michael McGreevy ","STL","SP",715.3800048828125,137.373,-0.547506558703231,-1.3993415316800395,-2.821755399158988,-3.6198347764815004,-3.2760306091552147,-11.664468875178974,8.602693719932358,-2.0617751552466164,"Michael McGreevy","29869",700241
"Justin Verlander ","DET","SP",658.8499755859375,143.292,-0.22100933527865543,-1.3993415316800395,-5.5895794894845645,-3.063655002260161,-1.5016507540640471,-11.775236112767471,8.602693719932358,-2.1725423928351115,"Justin Verlander","8700",434378
"Landen Roupp ","SFG","SP",690.0999755859375,131.902,-0.6350271219757998,-1.3993415316800395,-3.0174932460640593,-5.380419317954095,-1.352710088342506,-11.784991306016497,8.602693719932358,-2.18229758608414,"Landen Roupp","30076",694738
"Tanner Scott ","LAD","RP",712.8099975585938,63,-4.622797930158134,-0.36655020488168494,0.9161776267794015,-0.4796734990165666,-4.587433399724213,-9.140277407001197,5.923586940896976,-2.216690466104221,"Tanner Scott","17586",656945
"Carlos Estévez ","KCR","RP",120.08999633789062,62,-5.125472421036789,6.172098491880576,-2.5003713363176256,-2.078978769046056,-5.610804161755933,-9.143528196275827,5.923586940896976,-2.2199412553788522,"Carlos Estevez","14542",608032
"Drew Anderson ","DET","RP",999,85.702,-3.5913064160927517,-1.3993415316800395,-0.09040543812438609,-0.9319451593148854,-3.2426364731216517,-9.255635018333713,5.923586940896976,-2.3320480774367387,"Drew Anderson","15130",623454
"Tobias Myers ","NYM","SP/RP",999,75.5479,-4.11860768142203,-1.3993415316800395,-1.121180284848374,-0.27839599330733694,-5.038700410714389,-11.95622590197217,8.602693719932358,-2.3535321820398107,"Tobias Myers","22191",668964
"Riley O'Brien ","STL","RP",264.0400085449219,63,-4.916806175644742,2.08646538046388,0.5609486515332578,-1.8037401864729385,-5.2183500529827676,-9.29148238310331,5.923586940896976,-2.367895442206334,"Riley O'Brien","20348",676617
"Joe Boyle ","TBR","SP",713.1400146484375,90.9629,-3.011435542806985,-1.3993415316800395,-1.1646965368821622,-3.7778615208843043,-2.6753443088491853,-12.028679441102675,8.602693719932358,-2.425985721170318,"Joe Boyle","29608",671212
"Hunter Harvey ","CHC","RP",748.530029296875,52,-5.300797413438127,-0.4358028930177259,1.0471977628846196,0.9246219062714499,-5.5946554321048785,-9.35943606940466,5.923586940896976,-2.435849128507686,"Hunter Harvey","15507",640451
"Clayton Beeter ","WSN","RP",307.1400146484375,63,-5.023459794446875,2.7969865173666406,-0.296274962328255,-2.093473983485291,-4.786713707590604,-9.402935930484384,5.923586940896976,-2.479348989587408,"Clayton Beeter","27494",690925
"Luke Weaver ","NYM","RP",733.510009765625,67,-4.616167392843989,-0.42789608389941663,0.02965831616509964,0.32351514723756253,-4.723155637768555,-9.4140456511093,5.923586940896976,-2.4904587102123235,"Luke Weaver","16918",596133
"Taylor Rogers ","MIN","RP",415.510009765625,61,-5.080859638519715,3.8627680927120003,-0.84131243097101,-2.122473960349467,-5.236864775221588,-9.418742712349779,5.923586940896976,-2.4951557714528034,"Taylor Rogers","13449",573124
"Jacob Lopez ","ATH","SP",409.239990234375,124.034,-0.7835465509204558,-1.3993415316800395,-4.69193475077061,-4.0647899809516685,-1.2137181007645725,-12.153330915087345,8.602693719932358,-2.5506371951549878,"Jacob Lopez","25098",682052
"Chad Patrick ","MIL","SP",288.6499938964844,147.977,-0.2516036158948135,-1.3993415316800395,-6.59400512469603,-3.343082794389629,-0.5932221580291832,-12.181255224689695,8.602693719932358,-2.578561504757338,"Chad Patrick","30113",694477
"Andrew Abbott ","CIN","SP",221.92999267578125,170.317,0.8272474272341495,-1.3993415316800395,-8.260021486237946,-4.358480397620555,0.9974012209864902,-12.193194767317902,8.602693719932358,-2.590501047385543,"Andrew Abbott","29911",671096
"Dylan Lee ","ATL","RP",999,65,-4.663716617467799,-1.112788297025093,0.40857158914833674,0.45492133984598093,-4.718869320113573,-9.631881305612145,5.923586940896976,-2.7082943647151705,"Dylan Lee","19996",669276
"A.J. Minter ","NYM","RP",999,52,-5.243965978561831,-0.7518021092984609,1.18616110786296,0.5742954638947319,-5.5113665609222355,-9.746678077024836,5.923586940896976,-2.823091136127861,"A.J. Minter","18655",621345
"Cade Horton ","CHC","SP",177.7100067138672,134.044,-0.4763725302417702,-1.3993415316800395,-4.911510818431043,-4.0315434986674665,-1.6652381129979288,-12.484006492018247,8.602693719932358,-2.881312772085889,"Cade Horton","31872",690990
"JoJo Romero ","STL","RP",479.0799865722656,64,-4.878066051513086,1.9839498153643238,0.46875844543051787,-1.955059740915562,-5.4269145938440975,-9.807332125477902,5.923586940896976,-2.8837451845809277,"JoJo Romero","19574",668941
"Yimi García ","TOR","RP",999,56,-5.132576293939315,-0.2743951696534193,0.44771378033833426,0.35632622498255284,-5.282313736020335,-9.885245194292182,5.923586940896976,-2.9616582533952065,"Yimi Garcia","12095",554340
"Bubba Chandler ","PIT","SP",150.00999450683594,162.414,0.5016973266424312,-1.3993415316800395,-5.630856057623779,-6.435646354733829,0.39454235489484474,-12.569604262500372,8.602693719932358,-2.966910542568014,"Bubba Chandler","29868",696149
"Matt Strahm ","KCR","RP",720.1400146484375,66,-4.707097959639721,-0.8243265334457949,-0.22209824125186498,0.5224759092061466,-4.665478959571511,-9.896525784702746,5.923586940896976,-2.9729388438057702,"Matt Strahm","13799",621381
"Shane Smith ","CHW","SP",245.5399932861328,168.339,0.5845771235308282,-1.3993415316800395,-6.497679630233359,-6.056799937795852,0.7884516010786791,-12.580792375099742,8.602693719932358,-2.9780986551673854,"Shane Smith","31687",681343
"Eduardo Rodriguez ","ARI","SP",738.219970703125,133.511,-0.3821268077029905,-1.3993415316800395,-4.494331941029216,-4.830139053104074,-1.5758617479751464,-12.681801081491466,8.602693719932358,-3.0791073615591085,"Eduardo Rodriguez","13164",593958
"Bryan Baker ","TBR","RP",999,63,-4.952799327401842,-0.5195058622946623,0.18601313624990806,-0.017252263437294364,-4.7599787265228,-10.063523043406692,5.923586940896976,-3.139936102509715,"Bryan Baker","19804",641329
"Camilo Doval ","NYY","RP",663.6500244140625,64,-4.689574832263575,-0.80278732843612,1.0633712511145674,-1.190121879819234,-4.570347450037054,-10.189460239441413,5.923586940896976,-3.265873298544438,"Camilo Doval","21992",666808
"Alex Vesia ","LAD","RP",743.4199829101562,61,-4.791682080805556,-1.0549868799417512,0.0397928038207779,0.03193606961186243,-4.46248982586573,-10.237429913180398,5.923586940896976,-3.313842972283423,"Alex Vesia","25007",681911
"Carmen Mlodzinski ","PIT","SP",745.6199951171875,108.564,-2.2896755520626604,-1.3993415316800395,-2.193129400535295,-3.9335999911454484,-3.1358623432522807,-12.951608818675723,8.602693719932358,-3.3489150987433645,"Carmen Mlodzinski","27572",669387
"Robert Gasser ","MIL","SP",748.5800170898438,80.0967,-3.780176348978577,-1.3993415316800395,-1.9865910460689649,-1.195223680827677,-4.6608666302945565,-13.022199237849817,8.602693719932358,-3.4195055179174574,"Robert Gasser","29812",688107
"Jared Koenig ","MIL","RP",748.489990234375,65,-4.75928817647575,-1.1405984106452352,0.7530998182211264,-0.4037873216112047,-4.928350800350231,-10.478924890861295,5.923586940896976,-3.5553379499643194,"Jared Koenig","27517",657649
"David Festa ","MIN","SP",999,57.1723,-4.854007234602911,-1.3993415316800395,-0.7307966370641426,-0.6627018826476127,-5.544022734411818,-13.190870020406521,8.602693719932358,-3.5881763004741627,"David Festa","30056",701581
"Johan Oviedo ","BOS","SP",536.780029296875,102.22,-2.600733363508985,-1.3993415316800395,-2.888305389743219,-3.6416731844048122,-2.750306194225512,-13.280359663562566,8.602693719932358,-3.677665943630207,"Johan Oviedo","22487",670912
"Noah Cameron ","KCR","SP",298,148.366,0.26859400235998837,-1.3993415316800395,-5.21228928156638,-5.590514192423464,-1.3536541531016233,-13.287205156411519,8.602693719932358,-3.684511436479162,"Noah Cameron","30184",702070
"Matthew Liberatore ","STL","SP",410.2300109863281,157.409,0.2781600784686752,-1.3993415316800395,-5.762465764151931,-5.634095619116421,-0.8456930619289936,-13.363435898408708,8.602693719932358,-3.7607421784763497,"Matthew Liberatore","22294",669461
"Jameson Taillon ","CHC","SP",504.4700012207031,147.036,-0.1389831684112885,-1.3993415316800395,-7.047072396522204,-2.971122355743888,-1.854670131991553,-13.411189584348973,8.602693719932358,-3.8084958644166154,"Jameson Taillon","11674",592791
"Robby Snelling ","MIA","SP",999,101.574,-2.4832815507688677,-1.3993415316800395,-1.9695434143233295,-3.708228071074865,-3.874703039846199,-13.435097607693303,8.602693719932358,-3.832403887760943,"Robby Snelling","31893",702281
"Eric Lauer ","LAD","SP/RP",720.5399780273438,65.6763,-4.654244485827035,-1.3993415316800395,-1.4457749370093638,-0.6283382142384057,-5.310072383440801,-13.437771552195647,8.602693719932358,-3.8350778322632886,"Eric Lauer","19316",641778
"A.J. Puk ","ARI","RP",748.5,42,-5.807923878452917,0.4494857997285886,0.5747612498062111,0.25151624584392257,-6.27659696033425,-10.808757543408444,5.923586940896976,-3.8851706025114687,"A.J. Puk","19343",640462
"Caleb Thielbar ","CHC","RP",999,66,-4.7153384251072845,-1.0781619854592683,0.06727580455942693,-0.27955653887834675,-4.852817507356544,-10.858598652242017,5.923586940896976,-3.935011711345041,"Caleb Thielbar","10078",573204
"Eduard Bazardo ","SEA","RP",999,68,-4.653581454678425,-1.106517388414626,-0.05866534178702429,-0.23595371313840915,-4.827909813824648,-10.882627711843133,5.923586940896976,-3.9590407709461584,"Eduard Bazardo","20997",660825
"Slade Cecconi ","CLE","SP",584.5599975585938,157.398,-0.04767366215119497,-1.3993415316800395,-7.498114905546994,-3.9756626156106383,-0.6921278985340322,-13.6129206135229,8.602693719932358,-4.010226893590543,"Slade Cecconi","27500",677944
"Jason Adam ","SDP","RP",999,61,-4.970701168414303,-1.105426809744195,0.1781756721330282,-0.040294354794790835,-5.013175171061867,-10.951421831882127,5.923586940896976,-4.027834890985153,"Jason Adam","11861",592094
"Luis Gil ","NYY","SP",376.5,92.4703,-2.9955227952403543,-1.3993415316800395,-2.943789821386069,-3.30679635313146,-3.0849502794570314,-13.730400780894952,8.602693719932358,-4.127707060962594,"Luis Gil","21052",661563
"Nick Martinez ","TBR","SP",738.3400268554688,144.26,-0.7983229317500969,-1.3993415316800395,-5.756056454467419,-3.8681119941098454,-1.9153503760495045,-13.737183288056904,8.602693719932358,-4.134489568124547,"Nick Martinez","12730",607259
"Andrew Nardi ","MIA","RP",999,60,-5.077165543312304,-1.3993415316800395,0.4738521218666382,-0.3531296173402882,-4.729176458936394,-11.084961029402388,5.923586940896976,-4.161374088505412,"Andrew Nardi","25942",677053
"Michael Wacha ","KCR","SP",609.2899780273438,170.047,1.0957759457332468,-1.3993415316800395,-7.901804231084211,-5.193884243665812,-0.47275706108653526,-13.87201112178335,8.602693719932358,-4.269317401850992,"Michael Wacha","14078",608379
"Lucas Erceg ","KCR","RP",490.70001220703125,64,-4.796228676893756,-0.24931153521155025,0.18402425739996517,-1.1945697513563716,-5.166474657800665,-11.222560363862378,5.923586940896976,-4.298973422965403,"Lucas Erceg","19360",668674
"Gregory Soto ","PIT","RP",728.4099731445312,64,-4.838946987917069,-0.8142385669866233,0.46791294704975656,-1.2214533357526218,-4.8605064128732005,-11.267232356479758,5.923586940896976,-4.343645415582781,"Gregory Soto","19677",642397
"Tatsuya Imai ","HOU","SP",999,152.928,0.3211631586603791,-1.3993415316800395,-5.888104785536034,-7.185261670182468,0.19320102487710486,-13.958343803861055,8.602693719932358,-4.355650083928697,"Tatsuya Imai","37124",837227
"Bryan King ","HOU","RP",748.469970703125,67,-4.662106237658284,-1.107607967085057,-0.07883544272199262,-0.43283537646448844,-5.0222193317348705,-11.303604355664692,5.923586940896976,-4.380017414767717,"Bryan King","25890",687911
"Quinn Priester ","MIL","SP",592.1400146484375,117.271,-1.503127752658723,-1.3993415316800395,-3.132269385243368,-4.828732493090166,-3.135456730036763,-13.99892789270906,8.602693719932358,-4.396234172776702,"Quinn Priester","25977",682990
"Dean Kremer ","BAL","SP",999,114.886,-1.8046190363402652,-1.3993415316800395,-4.825700122542209,-3.2059613402780154,-2.8115781265615993,-14.047200157402127,8.602693719932358,-4.4445064374697685,"Dean Kremer","19350",665152
"Shawn Armstrong ","CLE","RP",748.469970703125,68,-4.806837175271511,-0.5034196156415336,-0.8466589548996051,-0.5392552257753221,-4.930198368546914,-11.626369340134886,5.923586940896976,-4.702782399237909,"Shawn Armstrong","12857",542888
"Jordan Romano ","COL","RP",688.9600219726562,60,-5.25050166809586,1.2529798571091453,-1.247129671119628,-1.2251829605565685,-5.216436319130304,-11.686270761793217,5.923586940896976,-4.762683820896241,"Jordan Romano","16122",605447
"Tyler Holton ","DET","RP",999,72,-4.516807116676562,-1.1356907416239046,-0.056018010825952244,-0.6693843375674368,-5.308596965369355,-11.68649717206321,5.923586940896976,-4.762910231166234,"Tyler Holton","26231",663947
"Cole Sands ","MIN","RP",735.4400024414062,68,-4.740438986802384,-0.36409641912431295,-0.8831330628247509,-0.7245590178086071,-4.975839995623031,-11.688067482183087,5.923586940896976,-4.76448054128611,"Cole Sands","21461",663485
"Zack Littell ","WSN","SP",709.4099731445312,151.675,-0.6169355854031104,-1.3993415316800395,-7.558016583361238,-2.833271951071247,-1.9868102983263556,-14.39437594984199,8.602693719932358,-4.791682229909631,"Zack Littell","15823",641793
"Paul Sewald ","ARI","RP",389.9100036621094,62,-5.097435417234955,2.606678101711761,-2.5059091034898633,-1.3554702488207757,-5.3856125211574986,-11.73774918899133,5.923586940896976,-4.814162248094355,"Paul Sewald","13892",623149
"Drew Pomeranz ",,"RP",735.6199951171875,56,-5.328929039192027,-0.5467706540773933,-0.11238093589676366,-0.38128145041275213,-5.411855696201487,-11.781217775780423,5.923586940896976,-4.857630834883447,"Drew Pomeranz","11426",519141
"Griffin Canning ","SDP","SP",999,110.548,-1.9663046921330958,-1.3993415316800395,-3.9420616442612983,-4.2303324839933785,-2.9628312946281103,-14.500871646695922,8.602693719932358,-4.898177926763564,"Griffin Canning","19867",656288
"Jack Leiter ","TEX","SP",230.7100067138672,149.683,0.1944284581836311,-1.3993415316800395,-7.084850272544449,-6.376697299686504,0.1468221957817843,-14.519638449945576,8.602693719932358,-4.91694473001322,"Jack Leiter","30146",683004
"Luis Severino ","ATH","SP",642.52001953125,172.823,1.3087046955292487,-1.3993415316800395,-8.089843747048535,-6.295967401220042,-0.06696537575411302,-14.543413360173481,8.602693719932358,-4.940719640241124,"Luis Severino","15890",622663
"Orion Kerkering ","PHI","RP",999,54,-5.239040668837315,-1.3993415316800395,0.5912145930557543,-0.2631062883353281,-5.572366225387408,-11.882640121184334,5.923586940896976,-4.959053180287358,"Orion Kerkering","31776",689147
"Aaron Bummer ","CHC","RP",999,60,-4.878823704613763,-1.3993415316800395,1.0561572400103894,-1.299175779359475,-5.3797775215440184,-11.900961297186905,5.923586940896976,-4.97737435628993,"Aaron Bummer","16258",607481
"Yoendrys Gómez ","MIN","SP/RP",999,61.0257,-5.14053266772263,-1.3993415316800395,-1.4109531046838961,-1.358222989599193,-5.306317419098146,-14.615367712783906,8.602693719932358,-5.012673992851547,"Yoendrys Gomez","22872",672782
"Aaron Ashby ","MIL","RP",999,76.0386,-4.180459499631004,-1.1405984106452352,0.5711909822871536,-2.9370622891589737,-4.267761512310486,-11.954690729458543,5.923586940896976,-5.031103788561569,"Aaron Ashby","23550",676879
"Angel Zerpa ","MIL","RP",999,60,-5.004231891137195,-1.3993415316800395,0.8101261111918083,-0.8193824466705424,-5.5504557600099265,-11.963285518305895,5.923586940896976,-5.039698577408919,"Angel Zerpa","22717",672582
"Kyle Finnegan ","DET","RP",639.030029296875,64,-4.917090267328988,-0.34501099987201006,-0.2634807300145747,-1.1461452574320758,-5.318013783184115,-11.989741037831767,5.923586940896976,-5.06615409693479,"Kyle Finnegan","15009",640448
"Kai-Wei Teng ","HOU","SP",999,60.709,-4.996086047621699,-1.3993415316800395,-1.2415050457444814,-1.72464682003607,-5.312072563609822,-14.67365200869211,8.602693719932358,-5.070958288759753,"Kai-Wei Teng","24282",678906
"Erik Miller ","SFG","RP",999,62,-4.913017232657216,-1.072163705265311,0.8834555832163611,-2.153027079528408,-4.749399319829062,-12.004151754063637,5.923586940896976,-5.080564813166661,"Erik Miller","26252",669062
"Anthony Kay ","CHW","SP",717.8599853515625,140.042,-0.7699069884839009,-1.3993415316800395,-3.5644088292830967,-6.952354348593498,-2.0390177893286636,-14.7250294873692,8.602693719932358,-5.122335767436841,"Anthony Kay","20387",641743
"Mark Leiter Jr. ","ATH","RP",727.989990234375,64,-4.854859735483701,0.26790201343715686,-0.8024627089055164,-1.5932641288302578,-5.067887830686516,-12.050572390468833,5.923586940896976,-5.126985449571858,"Mark Leiter Jr.","15551",643410
"Phil Maton ","CHC","RP",743.3800048828125,65,-4.82454954655179,-0.7569824392384971,-0.43628698172716524,-1.0606604727247484,-4.997444983547576,-12.075924423789777,5.923586940896976,-5.152337482892801,"Phil Maton","18064",664208
"Hunter Barco ","PIT","SP",999,94.638,-3.080865021162961,-1.3993415316800395,-2.2536392431842196,-4.203835325776629,-3.8369363933493563,-14.774617515153205,8.602693719932358,-5.171923795220848,"Hunter Barco","33174",682995
"Ryan Weiss ","HOU","SP",725.9600219726562,86.17,-3.5740676062289,-1.3993415316800395,-2.6747240445699347,-3.1461769488578257,-4.020592987170529,-14.81490311850723,8.602693719932358,-5.212209398574872,"Ryan Weiss","24621",680802
"Tanner Banks ","PHI","RP",999,63,-4.8870641700813255,-1.1138788756955242,-0.3330032142111266,-0.41038039860366843,-5.42438939806924,-12.168716056660884,5.923586940896976,-5.24512911576391,"Tanner Banks","16990",621383
"Colin Rea ","CHC","SP",748.260009765625,84.6363,-3.717377633764794,-1.3993415316800395,-3.0995016467690237,-1.876177660223766,-4.7790917282545085,-14.871490200692131,8.602693719932358,-5.268796480759773,"Colin Rea","12317",607067
"Corbin Burnes ","ARI","SP",738.0999755859375,37.8372,-5.675127501514663,-1.3993415316800395,-0.317386161898273,-0.542315001794961,-6.967190978975389,-14.901361175863329,8.602693719932358,-5.298667455930969,"Corbin Burnes","19361",669203
"Jeffrey Springs ","ATH","SP",722.25,166.053,1.0110967509592497,-1.3993415316800395,-8.826856365376845,-5.703284540519102,0.006327918256877512,-14.912057768359858,8.602693719932358,-5.3093640484275015,"Jeffrey Springs","17677",605488
"Seth Lugo ","KCR","SP",493.1000061035156,161.288,0.597269563134526,-1.3993415316800395,-7.378733291806343,-6.501294922036192,-0.26353466629128847,-14.945634848679333,8.602693719932358,-5.342941128746976,"Seth Lugo","12447",607625
"Janson Junk ","MIA","SP",999,92.6908,-3.544136356761352,-1.3993415316800395,-3.363464822520103,-1.6570145570105124,-4.99824911174734,-14.962206379719344,8.602693719932358,-5.359512659786987,"Janson Junk","23301",676083
"Andrew Kittredge ","BAL","RP",745.8499755859375,60,-5.035678672634144,-0.5991191453063847,-0.6666599272386753,-0.6072516290681348,-5.505405314195427,-12.414114688442764,5.923586940896976,-5.490527747545788,"Andrew Kittredge","12828",552640
"Matt Svanson ","STL","RP",528.7999877929688,65,-4.93082445171761,0.7534884556214089,-0.538807863164201,-2.190807217766154,-5.566079474055145,-12.473030551081703,5.923586940896976,-5.549443610184726,"Matt Svanson","29629",694335
